City,Timestamp,Text,Sentiment
Bangalore,2023-11-26 10:00:00,Traffic is moving smoothly this morning.,0.56
Mumbai,2023-08-24 02:00:00,Can the city please fix the signals? It's causing chaos.,-0.61
Delhi,2023-07-15 15:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.28
Chennai,2023-12-24 20:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.61
Bangalore,2023-01-05 12:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.97
Delhi,2023-03-14 22:00:00,Can the city please fix the signals? It's causing chaos.,-0.65
Hyderabad,2023-04-07 17:00:00,Can the city please fix the signals? It's causing chaos.,-0.78
Delhi,2023-07-06 20:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.64
Mumbai,2023-09-05 00:00:00,Traffic is moving smoothly this morning.,0.5
Chennai,2023-12-24 00:00:00,Visibility is zero because of the fog. Very dangerous.,-0.87
Bangalore,2023-05-08 05:00:00,Can the city please fix the signals? It's causing chaos.,-0.76
Bangalore,2023-03-22 14:00:00,Huge pothole caused a bike crash just now.,-0.89
Chennai,2023-03-21 22:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.23
Chennai,2023-06-22 01:00:00,Huge pothole caused a bike crash just now.,-0.94
Delhi,2023-04-18 14:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.22
Mumbai,2023-04-29 00:00:00,Traffic is moving smoothly this morning.,0.58
Chennai,2023-07-30 08:00:00,Drunk driver caught by police before causing harm. Good job.,0.37
Hyderabad,2023-01-16 07:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.54
Bangalore,2023-06-17 23:00:00,Another accident due to poor lighting on the main road.,-0.79
Mumbai,2023-12-22 05:00:00,Huge pothole caused a bike crash just now.,-0.88
Mumbai,2023-02-23 01:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.64
Delhi,2023-05-19 06:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.63
Hyderabad,2023-01-23 18:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.54
Bangalore,2023-10-28 07:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.57
Mumbai,2023-07-29 22:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.55
Hyderabad,2023-09-04 12:00:00,Traffic is moving smoothly this morning.,0.53
Bangalore,2023-07-20 11:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.97
Bangalore,2023-03-21 05:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.23
Hyderabad,2023-08-14 12:00:00,Can the city please fix the signals? It's causing chaos.,-0.71
Chennai,2023-07-07 22:00:00,Traffic is moving smoothly this morning.,0.46
Delhi,2023-03-14 18:00:00,Drunk driver caught by police before causing harm. Good job.,0.4
Hyderabad,2023-01-12 02:00:00,Huge pothole caused a bike crash just now.,-0.97
Chennai,2023-07-04 04:00:00,Drunk driver caught by police before causing harm. Good job.,0.36
Delhi,2023-05-24 04:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.38
Hyderabad,2023-07-17 01:00:00,Can the city please fix the signals? It's causing chaos.,-0.77
Bangalore,2023-09-18 03:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Delhi,2023-12-19 09:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.55
Bangalore,2023-12-25 07:00:00,Drunk driver caught by police before causing harm. Good job.,0.48
Delhi,2023-08-19 19:00:00,Another accident due to poor lighting on the main road.,-0.86
Hyderabad,2023-01-26 09:00:00,Huge pothole caused a bike crash just now.,-0.9
Chennai,2023-12-31 06:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.25
Bangalore,2023-02-04 15:00:00,Can the city please fix the signals? It's causing chaos.,-0.76
Bangalore,2023-08-28 06:00:00,Drunk driver caught by police before causing harm. Good job.,0.5
Delhi,2023-11-29 13:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.53
Hyderabad,2023-08-11 10:00:00,Can the city please fix the signals? It's causing chaos.,-0.7
Bangalore,2023-08-21 13:00:00,Traffic is moving smoothly this morning.,0.58
Hyderabad,2023-11-19 12:00:00,Another accident due to poor lighting on the main road.,-0.83
Hyderabad,2023-11-23 17:00:00,Drunk driver caught by police before causing harm. Good job.,0.34
Delhi,2023-01-15 20:00:00,Drunk driver caught by police before causing harm. Good job.,0.45
Mumbai,2023-06-14 16:00:00,Traffic is moving smoothly this morning.,0.53
Bangalore,2023-12-13 22:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.21
Delhi,2023-09-26 22:00:00,Visibility is zero because of the fog. Very dangerous.,-0.79
Hyderabad,2023-07-29 03:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.61
Chennai,2023-01-13 10:00:00,Another accident due to poor lighting on the main road.,-0.88
Bangalore,2023-06-27 11:00:00,Another accident due to poor lighting on the main road.,-0.89
Hyderabad,2023-06-03 19:00:00,Another accident due to poor lighting on the main road.,-0.79
Chennai,2023-07-25 19:00:00,Another accident due to poor lighting on the main road.,-0.88
Hyderabad,2023-10-12 16:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.69
Hyderabad,2023-02-06 23:00:00,Drunk driver caught by police before causing harm. Good job.,0.47
Mumbai,2023-10-31 14:00:00,Another accident due to poor lighting on the main road.,-0.75
Delhi,2023-08-01 16:00:00,Another accident due to poor lighting on the main road.,-0.83
Bangalore,2023-07-27 05:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.39
Mumbai,2023-01-25 11:00:00,Another accident due to poor lighting on the main road.,-0.82
Hyderabad,2023-09-04 13:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.63
Delhi,2023-05-07 10:00:00,Visibility is zero because of the fog. Very dangerous.,-0.72
Mumbai,2023-03-06 23:00:00,Traffic is moving smoothly this morning.,0.54
Mumbai,2023-02-12 18:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.27
Mumbai,2023-03-30 15:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.51
Delhi,2023-12-23 15:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.33
Hyderabad,2023-08-20 11:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.38
Mumbai,2023-04-03 07:00:00,Huge pothole caused a bike crash just now.,-0.83
Hyderabad,2023-09-18 19:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.64
Delhi,2023-12-31 08:00:00,Another accident due to poor lighting on the main road.,-0.81
Mumbai,2023-02-10 23:00:00,Traffic is moving smoothly this morning.,0.57
Mumbai,2023-07-22 06:00:00,Another accident due to poor lighting on the main road.,-0.79
Chennai,2023-07-17 23:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.57
Chennai,2023-10-17 17:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.91
Mumbai,2023-04-18 11:00:00,Can the city please fix the signals? It's causing chaos.,-0.74
Hyderabad,2023-06-01 11:00:00,Huge pothole caused a bike crash just now.,-0.98
Mumbai,2023-02-24 07:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.33
Hyderabad,2023-08-15 00:00:00,Drunk driver caught by police before causing harm. Good job.,0.34
Bangalore,2023-02-22 07:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.51
Mumbai,2023-05-23 22:00:00,Drunk driver caught by police before causing harm. Good job.,0.48
Chennai,2023-07-30 08:00:00,Another accident due to poor lighting on the main road.,-0.77
Delhi,2023-12-16 12:00:00,Traffic is moving smoothly this morning.,0.44
Mumbai,2023-10-08 22:00:00,Huge pothole caused a bike crash just now.,-0.98
Hyderabad,2023-06-20 07:00:00,Traffic is moving smoothly this morning.,0.51
Delhi,2023-01-05 14:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.54
Bangalore,2023-08-14 17:00:00,Can the city please fix the signals? It's causing chaos.,-0.67
Bangalore,2023-09-23 08:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Delhi,2023-04-01 04:00:00,Drunk driver caught by police before causing harm. Good job.,0.44
Mumbai,2023-07-13 21:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.38
Chennai,2023-01-28 13:00:00,Drunk driver caught by police before causing harm. Good job.,0.33
Hyderabad,2023-04-01 14:00:00,Huge pothole caused a bike crash just now.,-0.85
Bangalore,2023-05-26 08:00:00,Can the city please fix the signals? It's causing chaos.,-0.62
Hyderabad,2023-03-04 22:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.62
Delhi,2023-09-08 09:00:00,Another accident due to poor lighting on the main road.,-0.75
Delhi,2023-01-04 17:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.62
Delhi,2023-05-22 09:00:00,Drunk driver caught by police before causing harm. Good job.,0.32
Hyderabad,2023-12-16 21:00:00,Traffic is moving smoothly this morning.,0.43
Bangalore,2023-08-16 23:00:00,Traffic is moving smoothly this morning.,0.44
Delhi,2023-04-28 14:00:00,Can the city please fix the signals? It's causing chaos.,-0.76
Chennai,2023-05-13 18:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.2
Hyderabad,2023-09-25 13:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.93
Delhi,2023-11-30 20:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.37
Bangalore,2023-06-20 07:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.66
Chennai,2023-04-04 14:00:00,Traffic is moving smoothly this morning.,0.53
Mumbai,2023-11-24 18:00:00,Huge pothole caused a bike crash just now.,-0.95
Mumbai,2023-05-11 15:00:00,Huge pothole caused a bike crash just now.,-0.81
Hyderabad,2023-01-05 10:00:00,Drunk driver caught by police before causing harm. Good job.,0.48
Bangalore,2023-12-31 15:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.37
Delhi,2023-02-12 21:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.69
Delhi,2023-06-06 00:00:00,Huge pothole caused a bike crash just now.,-0.87
Mumbai,2023-05-24 04:00:00,Huge pothole caused a bike crash just now.,-0.95
Delhi,2023-10-07 15:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Mumbai,2023-04-18 11:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.67
Chennai,2023-06-10 21:00:00,Huge pothole caused a bike crash just now.,-0.89
Chennai,2023-07-26 12:00:00,Traffic is moving smoothly this morning.,0.53
Bangalore,2023-04-07 13:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Hyderabad,2023-11-15 09:00:00,Another accident due to poor lighting on the main road.,-0.78
Bangalore,2023-09-03 17:00:00,Another accident due to poor lighting on the main road.,-0.73
Bangalore,2023-12-30 20:00:00,Traffic is moving smoothly this morning.,0.56
Delhi,2023-06-14 07:00:00,Visibility is zero because of the fog. Very dangerous.,-0.8
Bangalore,2023-04-08 15:00:00,Traffic is moving smoothly this morning.,0.57
Delhi,2023-03-21 17:00:00,Another accident due to poor lighting on the main road.,-0.8
Chennai,2023-10-06 16:00:00,Another accident due to poor lighting on the main road.,-0.82
Delhi,2023-08-03 12:00:00,Huge pothole caused a bike crash just now.,-0.84
Mumbai,2023-04-05 16:00:00,Another accident due to poor lighting on the main road.,-0.88
Mumbai,2023-05-13 23:00:00,Visibility is zero because of the fog. Very dangerous.,-0.8
Chennai,2023-06-01 19:00:00,Drunk driver caught by police before causing harm. Good job.,0.3
Bangalore,2023-07-02 21:00:00,Another accident due to poor lighting on the main road.,-0.89
Bangalore,2023-12-12 21:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.51
Bangalore,2023-08-08 11:00:00,Drunk driver caught by police before causing harm. Good job.,0.38
Chennai,2023-02-18 05:00:00,Drunk driver caught by police before causing harm. Good job.,0.44
Bangalore,2023-11-29 23:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.61
Mumbai,2023-04-26 11:00:00,Huge pothole caused a bike crash just now.,-0.9
Chennai,2023-05-14 11:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.24
Bangalore,2023-04-21 07:00:00,Can the city please fix the signals? It's causing chaos.,-0.72
Bangalore,2023-06-19 03:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Mumbai,2023-12-27 06:00:00,Traffic is moving smoothly this morning.,0.5
Hyderabad,2023-01-19 10:00:00,Visibility is zero because of the fog. Very dangerous.,-0.81
Chennai,2023-07-06 21:00:00,Another accident due to poor lighting on the main road.,-0.87
Delhi,2023-10-17 17:00:00,Huge pothole caused a bike crash just now.,-0.85
Mumbai,2023-06-02 08:00:00,Traffic is moving smoothly this morning.,0.48
Hyderabad,2023-10-24 12:00:00,Huge pothole caused a bike crash just now.,-0.9
Delhi,2023-03-18 11:00:00,Another accident due to poor lighting on the main road.,-0.74
Delhi,2023-11-26 19:00:00,Drunk driver caught by police before causing harm. Good job.,0.49
Delhi,2023-06-23 20:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.6
Mumbai,2023-04-26 02:00:00,Visibility is zero because of the fog. Very dangerous.,-0.76
Chennai,2023-09-21 13:00:00,Traffic is moving smoothly this morning.,0.58
Hyderabad,2023-05-15 14:00:00,Visibility is zero because of the fog. Very dangerous.,-0.73
Delhi,2023-08-19 06:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.61
Mumbai,2023-09-30 02:00:00,Visibility is zero because of the fog. Very dangerous.,-0.78
Hyderabad,2023-05-09 03:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.32
Mumbai,2023-11-05 15:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.96
Mumbai,2023-08-28 21:00:00,Another accident due to poor lighting on the main road.,-0.83
Chennai,2023-10-20 17:00:00,Traffic is moving smoothly this morning.,0.59
Bangalore,2023-01-11 11:00:00,Another accident due to poor lighting on the main road.,-0.78
Hyderabad,2023-10-26 18:00:00,Traffic is moving smoothly this morning.,0.54
Hyderabad,2023-12-24 19:00:00,Can the city please fix the signals? It's causing chaos.,-0.67
Chennai,2023-03-04 03:00:00,Traffic is moving smoothly this morning.,0.43
Delhi,2023-02-10 09:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.22
Bangalore,2023-06-08 00:00:00,Can the city please fix the signals? It's causing chaos.,-0.78
Hyderabad,2023-03-27 05:00:00,Can the city please fix the signals? It's causing chaos.,-0.63
Delhi,2023-09-14 18:00:00,Drunk driver caught by police before causing harm. Good job.,0.31
Delhi,2023-03-01 01:00:00,Can the city please fix the signals? It's causing chaos.,-0.71
Mumbai,2023-05-22 07:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.99
Mumbai,2023-03-01 01:00:00,Traffic is moving smoothly this morning.,0.53
Bangalore,2023-10-26 05:00:00,Visibility is zero because of the fog. Very dangerous.,-0.89
Hyderabad,2023-03-03 04:00:00,Can the city please fix the signals? It's causing chaos.,-0.75
Hyderabad,2023-12-02 18:00:00,Drunk driver caught by police before causing harm. Good job.,0.48
Mumbai,2023-07-24 07:00:00,Can the city please fix the signals? It's causing chaos.,-0.79
Hyderabad,2023-02-06 00:00:00,Visibility is zero because of the fog. Very dangerous.,-0.81
Delhi,2023-01-28 08:00:00,Can the city please fix the signals? It's causing chaos.,-0.63
Mumbai,2023-08-18 19:00:00,Huge pothole caused a bike crash just now.,-0.94
Chennai,2023-12-10 01:00:00,Traffic is moving smoothly this morning.,0.43
Delhi,2023-12-01 16:00:00,Huge pothole caused a bike crash just now.,-0.83
Bangalore,2023-10-19 16:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Hyderabad,2023-09-06 12:00:00,Another accident due to poor lighting on the main road.,-0.79
Hyderabad,2023-08-03 09:00:00,Traffic is moving smoothly this morning.,0.42
Delhi,2023-03-31 02:00:00,Huge pothole caused a bike crash just now.,-0.94
Bangalore,2023-07-14 01:00:00,Huge pothole caused a bike crash just now.,-0.85
Chennai,2023-01-22 22:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.31
Delhi,2023-04-26 10:00:00,Visibility is zero because of the fog. Very dangerous.,-0.85
Mumbai,2023-04-18 12:00:00,Another accident due to poor lighting on the main road.,-0.85
Chennai,2023-09-23 17:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.56
Chennai,2023-08-29 03:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.23
Chennai,2023-09-17 08:00:00,Can the city please fix the signals? It's causing chaos.,-0.62
Mumbai,2023-09-15 15:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.59
Mumbai,2023-05-11 13:00:00,Traffic is moving smoothly this morning.,0.48
Hyderabad,2023-11-09 08:00:00,Huge pothole caused a bike crash just now.,-0.8
Bangalore,2023-09-20 20:00:00,Visibility is zero because of the fog. Very dangerous.,-0.76
Chennai,2023-03-04 13:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Chennai,2023-07-31 14:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.98
Delhi,2023-04-29 23:00:00,Traffic is moving smoothly this morning.,0.52
Hyderabad,2023-06-22 06:00:00,Huge pothole caused a bike crash just now.,-0.99
Mumbai,2023-11-25 12:00:00,Huge pothole caused a bike crash just now.,-0.97
Hyderabad,2023-01-12 07:00:00,Visibility is zero because of the fog. Very dangerous.,-0.7
Chennai,2023-11-20 11:00:00,Traffic is moving smoothly this morning.,0.6
Hyderabad,2023-04-07 12:00:00,Huge pothole caused a bike crash just now.,-0.91
Delhi,2023-09-26 00:00:00,Drunk driver caught by police before causing harm. Good job.,0.32
Chennai,2023-02-07 17:00:00,Can the city please fix the signals? It's causing chaos.,-0.69
Chennai,2023-10-06 00:00:00,Traffic is moving smoothly this morning.,0.59
Delhi,2023-03-01 22:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.65
Bangalore,2023-07-31 10:00:00,Can the city please fix the signals? It's causing chaos.,-0.72
Delhi,2023-08-11 12:00:00,Visibility is zero because of the fog. Very dangerous.,-0.75
Delhi,2023-04-18 12:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.97
Hyderabad,2023-02-28 06:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.24
Delhi,2023-03-13 05:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.52
Mumbai,2023-04-04 03:00:00,Huge pothole caused a bike crash just now.,-0.9
Delhi,2023-10-20 17:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.64
Hyderabad,2023-10-03 14:00:00,Huge pothole caused a bike crash just now.,-0.9
Delhi,2023-01-24 02:00:00,Huge pothole caused a bike crash just now.,-0.96
Hyderabad,2023-08-18 22:00:00,Huge pothole caused a bike crash just now.,-0.85
Bangalore,2023-11-19 15:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.68
Hyderabad,2023-11-04 04:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.28
Delhi,2023-01-13 02:00:00,Huge pothole caused a bike crash just now.,-0.91
Chennai,2023-05-27 10:00:00,Traffic is moving smoothly this morning.,0.54
Bangalore,2023-12-05 17:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.52
Bangalore,2023-08-30 22:00:00,Another accident due to poor lighting on the main road.,-0.71
Hyderabad,2023-02-11 07:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.29
Hyderabad,2023-04-11 13:00:00,Visibility is zero because of the fog. Very dangerous.,-0.75
Hyderabad,2023-11-16 07:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.25
Mumbai,2023-10-15 07:00:00,Huge pothole caused a bike crash just now.,-0.89
Delhi,2023-12-19 00:00:00,Huge pothole caused a bike crash just now.,-0.89
Chennai,2023-05-01 13:00:00,Huge pothole caused a bike crash just now.,-0.81
Bangalore,2023-07-27 02:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.64
Mumbai,2023-12-11 13:00:00,Traffic is moving smoothly this morning.,0.58
Bangalore,2023-08-04 02:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Mumbai,2023-02-26 20:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.62
Bangalore,2023-11-09 19:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.24
Delhi,2023-10-24 05:00:00,Huge pothole caused a bike crash just now.,-0.99
Hyderabad,2023-11-14 15:00:00,Can the city please fix the signals? It's causing chaos.,-0.66
Delhi,2023-09-25 18:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.39
Hyderabad,2023-01-20 21:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.96
Delhi,2023-01-04 15:00:00,Huge pothole caused a bike crash just now.,-0.97
Chennai,2023-03-14 20:00:00,Traffic is moving smoothly this morning.,0.6
Delhi,2023-08-14 16:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.68
Mumbai,2023-06-08 08:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.6
Bangalore,2023-10-02 06:00:00,Traffic is moving smoothly this morning.,0.45
Chennai,2023-06-23 07:00:00,Traffic is moving smoothly this morning.,0.43
Mumbai,2023-11-03 09:00:00,Drunk driver caught by police before causing harm. Good job.,0.4
Chennai,2023-10-09 08:00:00,Drunk driver caught by police before causing harm. Good job.,0.31
Delhi,2023-04-21 18:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.97
Mumbai,2023-04-08 02:00:00,Another accident due to poor lighting on the main road.,-0.83
Mumbai,2023-02-05 19:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.64
Hyderabad,2023-05-03 23:00:00,Drunk driver caught by police before causing harm. Good job.,0.45
Delhi,2023-12-27 05:00:00,Traffic is moving smoothly this morning.,0.58
Delhi,2023-01-15 21:00:00,Traffic is moving smoothly this morning.,0.43
Hyderabad,2023-01-24 10:00:00,Visibility is zero because of the fog. Very dangerous.,-0.86
Delhi,2023-01-29 12:00:00,Visibility is zero because of the fog. Very dangerous.,-0.73
Mumbai,2023-05-31 09:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Hyderabad,2023-08-28 13:00:00,Visibility is zero because of the fog. Very dangerous.,-0.88
Hyderabad,2023-08-29 13:00:00,Drunk driver caught by police before causing harm. Good job.,0.44
Delhi,2023-10-16 13:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.64
Bangalore,2023-10-28 15:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.97
Bangalore,2023-01-30 02:00:00,Another accident due to poor lighting on the main road.,-0.89
Delhi,2023-01-15 16:00:00,Can the city please fix the signals? It's causing chaos.,-0.62
Delhi,2023-11-22 05:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.62
Chennai,2023-02-19 03:00:00,Visibility is zero because of the fog. Very dangerous.,-0.79
Bangalore,2023-06-16 03:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.22
Mumbai,2023-09-16 16:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.64
Bangalore,2023-08-02 00:00:00,Traffic is moving smoothly this morning.,0.48
Mumbai,2023-01-13 11:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Bangalore,2023-11-26 18:00:00,Another accident due to poor lighting on the main road.,-0.81
Delhi,2023-01-08 08:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.55
Mumbai,2023-09-03 06:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.93
Chennai,2023-10-14 17:00:00,Can the city please fix the signals? It's causing chaos.,-0.61
Delhi,2023-07-17 07:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.23
Bangalore,2023-09-25 08:00:00,Another accident due to poor lighting on the main road.,-0.85
Bangalore,2023-12-14 06:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.97
Mumbai,2023-03-31 21:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.66
Mumbai,2023-09-02 00:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.35
Hyderabad,2023-04-20 10:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.36
Delhi,2023-01-13 13:00:00,Drunk driver caught by police before causing harm. Good job.,0.36
Bangalore,2023-02-12 23:00:00,Drunk driver caught by police before causing harm. Good job.,0.48
Delhi,2023-09-18 16:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.3
Bangalore,2023-07-21 01:00:00,Another accident due to poor lighting on the main road.,-0.82
Bangalore,2023-06-09 07:00:00,Traffic is moving smoothly this morning.,0.44
Mumbai,2023-06-05 18:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.99
Bangalore,2023-06-07 11:00:00,Drunk driver caught by police before causing harm. Good job.,0.45
Bangalore,2023-11-30 13:00:00,Huge pothole caused a bike crash just now.,-0.96
Bangalore,2023-04-29 01:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.66
Bangalore,2023-01-23 21:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.94
Bangalore,2023-09-14 03:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.9
Mumbai,2023-05-01 10:00:00,Visibility is zero because of the fog. Very dangerous.,-0.87
Hyderabad,2023-03-19 11:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.55
Bangalore,2023-11-02 19:00:00,Another accident due to poor lighting on the main road.,-0.71
Delhi,2023-12-02 08:00:00,Drunk driver caught by police before causing harm. Good job.,0.49
Mumbai,2023-05-02 06:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.24
Hyderabad,2023-11-11 06:00:00,Visibility is zero because of the fog. Very dangerous.,-0.75
Chennai,2023-06-30 10:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Delhi,2023-12-03 01:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.4
Bangalore,2023-09-30 00:00:00,Huge pothole caused a bike crash just now.,-0.89
Hyderabad,2023-06-02 15:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.31
Delhi,2023-07-09 02:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.21
Bangalore,2023-05-24 12:00:00,Another accident due to poor lighting on the main road.,-0.79
Hyderabad,2023-12-16 11:00:00,Another accident due to poor lighting on the main road.,-0.85
Delhi,2023-02-28 20:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.68
Chennai,2023-05-16 01:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.91
Mumbai,2023-05-21 00:00:00,Drunk driver caught by police before causing harm. Good job.,0.46
Chennai,2023-02-08 21:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.68
Delhi,2023-01-16 17:00:00,Another accident due to poor lighting on the main road.,-0.73
Bangalore,2023-08-14 07:00:00,Visibility is zero because of the fog. Very dangerous.,-0.86
Bangalore,2023-02-18 11:00:00,Huge pothole caused a bike crash just now.,-0.87
Chennai,2023-05-04 19:00:00,Can the city please fix the signals? It's causing chaos.,-0.76
Delhi,2023-09-11 10:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Delhi,2023-04-05 21:00:00,Traffic is moving smoothly this morning.,0.6
Mumbai,2023-11-25 21:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.67
Chennai,2023-10-21 06:00:00,Can the city please fix the signals? It's causing chaos.,-0.63
Delhi,2023-02-12 17:00:00,Can the city please fix the signals? It's causing chaos.,-0.79
Delhi,2023-01-24 05:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Hyderabad,2023-05-17 00:00:00,Drunk driver caught by police before causing harm. Good job.,0.37
Hyderabad,2023-11-27 15:00:00,Traffic is moving smoothly this morning.,0.57
Mumbai,2023-04-28 11:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.91
Delhi,2023-01-20 22:00:00,Visibility is zero because of the fog. Very dangerous.,-0.84
Bangalore,2023-02-26 20:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.23
Bangalore,2023-12-30 16:00:00,Another accident due to poor lighting on the main road.,-0.82
Bangalore,2023-04-30 22:00:00,Traffic is moving smoothly this morning.,0.5
Delhi,2023-11-29 18:00:00,Drunk driver caught by police before causing harm. Good job.,0.43
Delhi,2023-08-02 19:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.4
Bangalore,2023-07-08 02:00:00,Drunk driver caught by police before causing harm. Good job.,0.3
Delhi,2023-05-09 11:00:00,Huge pothole caused a bike crash just now.,-1.0
